C1,C2,C3,C4
7.899999999999988,0.3538857102394104,0.0007401295588351786,0.35404011607170105
7.999999999999988,0.3548419177532196,0.0007383459014818072,0.35485953092575073
8.099999999999987,0.35584113001823425,0.0008045096765272319,0.35583382844924927
8.199999999999987,0.35681280493736267,0.0008148554479703307,0.3568628430366516
8.299999999999986,0.35784974694252014,0.0008455385104753077,0.35789358615875244
8.399999999999986,0.35883915424346924,0.0008202299941331148,0.3590540289878845
8.499999999999986,0.3598529100418091,0.0008522104471921921,0.3598717749118805
8.599999999999985,0.3608531355857849,0.0008533408399671316,0.36089885234832764
8.699999999999985,0.3618495762348175,0.000893084448762238,0.362032413482666
8.799999999999985,0.3628292679786682,0.0009155183215625584,0.3626956343650818
8.899999999999984,0.36384934186935425,0.0008672612020745873,0.36375346779823303
